round,client_id,n_samples,loss_before,loss_after,train_time_sec,is_malicious,raw_trust,smoothed_trust,agg_weight,accepted
12,7,8716,0.64296028566448,0.07187437795958695,0.22040414810180664,False,0.8296869993209839,0.8337500047683717,0.1344520608014656,True
12,8,12775,0.3864964888847037,0.31035168154598913,0.3175547122955322,False,0.9131525754928589,0.9162373399734497,0.14775412034559138,True
12,9,18828,0.5781219120564571,0.46751657111872175,0.481950044631958,True,0.14408935606479645,0.046322692168951025,0.0,False
13,0,17400,0.43036552067460687,0.21878125446281213,0.5546977519989014,True,0.19211798906326294,0.063953296918869,0.0,False
13,1,10838,0.5982080821094312,0.3501044728094239,0.2809116840362549,False,0.8945851922035217,0.8948643517494203,0.1446319894575143,True
13,2,26950,0.5122547298216422,0.16837207340685467,0.8289070129394531,False,0.8781331777572632,0.8797221326828003,0.14218463610823256,True
13,3,15290,0.6125167104837705,0.12261962112918877,0.5136013031005859,False,0.8454149961471558,0.8439894533157348,0.136409360229377,True
13,4,55738,0.4926347158612106,0.4266274876435678,1.7266266345977783,False,0.952653169631958,0.9537723350524901,0.15415296188578997,True
13,5,10488,0.31086206974917746,0.1685887428524838,0.28932690620422363,False,0.8735840320587158,0.8714949131011962,0.14085491598532793,True
13,6,13190,0.6888156851192964,0.1701794708086922,0.39172792434692383,True,0.2133532464504242,0.07109478636384009,0.0,False
13,7,8716,0.6627328020271329,0.0712170556889434,0.3118283748626709,False,0.8271784782409668,0.8319842052459716,0.13446901820003326,True
13,8,12775,0.38038307998511656,0.3066785377648945,0.40043115615844727,False,0.908318817615509,0.9113539862632751,0.14729711813372504,True
13,9,18828,0.5774590995677951,0.4669073919265266,0.6463222503662109,True,0.14914408326148987,0.049403028441667544,0.0,False
14,0,17400,0.4154465457899817,0.2142627529577277,0.5168807506561279,True,0.18656443059444427,0.06445146156251429,0.0,False
14,1,10838,0.5785762850902555,0.3472005825219592,0.2839236259460449,False,0.8866477012634277,0.8903296899795532,0.14419439201742118,True
14,2,26950,0.5344828194678383,0.16326714269305426,0.6823902130126953,False,0.8697377443313599,0.8739023065567016,0.141533875815665,True
14,3,15290,0.60933579572125,0.12193082895561166,0.389340877532959,False,0.8506220579147339,0.8467296743392945,0.13713310020838185,True
14,4,55738,0.4992510754875861,0.4235031915012989,1.4357473850250244,False,0.949467658996582,0.9511817932128906,0.1540497659620034,True
14,5,10488,0.3114256742435225,0.16944517348669214,0.3099801540374756,False,0.8760061860084534,0.8739823698997498,0.14154684256854727,True
14,6,13190,0.6770972157627276,0.17005540581252016,0.4546544551849365,True,0.23062127828598022,0.07627571329593656,0.0,False
14,7,8716,0.6413968320339303,0.07047797073048086,0.26184701919555664,False,0.8260369300842285,0.8268949127197265,0.13392073806351193,True
14,8,12775,0.3805661950162712,0.3055104995893639,0.43738794326782227,False,0.9123135805130005,0.91148907661438,0.14762128536446936,True
14,9,18828,0.5695014099343354,0.4636704913111586,0.6060981750488281,True,0.14863978326320648,0.05077523219048976,0.0,False
15,0,17400,0.42253151442812775,0.2139795957351553,0.5146267414093018,True,0.20526379346847534,0.06814470786213873,0.0,False
15,1,10838,0.5717836248300506,0.34480729407656124,0.271773099899292,False,0.8996556401252747,0.8957224631309509,0.145937293241013,True
15,2,26950,0.5248983266557081,0.17014117511448923,0.780266284942627,False,0.8792415261268616,0.8767832827568054,0.14285159110249018,True
15,3,15290,0.6078824204038841,0.12294572889317555,0.4238271713256836,False,0.8234580755233765,0.833490538597107,0.13579803806603094,True
15,4,55738,0.4944327033914762,0.42119089675251636,1.6718552112579346,False,0.9480091333389282,0.94910222530365,0.15463429295463282,True
15,5,10488,0.30245165482538516,0.16768675990271986,0.35837221145629883,False,0.87198805809021,0.8732077646255493,0.1422690429812945,True
15,6,13190,0.69603045904067,0.1683611278510437,0.45464110374450684,True,0.2364206612110138,0.0793489418709278,0.0,False
15,7,8716,0.677806622503875,0.07079461622451522,0.2830240726470947,False,0.7866380214691162,0.8025802326202393,0.13076191742242474,True
15,8,12775,0.37072529237564295,0.30418558794458317,0.4167959690093994,False,0.9042478799819946,0.9068349981307984,0.14774782423211383,True
15,9,18828,0.5718765479631426,0.4628321097450244,0.46587085723876953,True,0.15215148031711578,0.05173382889688014,0.0,False
