seed,scenario,aggregation_method,use_he,use_fuzzy,use_zt,round_idx,train_loss_avg,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,n_accepted,n_rejected,n_malicious_total,n_malicious_rejected,time_local_train_sec,time_encrypt_sec,time_aggregate_sec,time_decrypt_sec,time_fuzzy_sec,time_total_sec,he_ciphertext_bytes
123,fedmedian,fedmedian,False,False,False,21,0.31207397255394076,0.63071790551063,0.730765456329735,0.51344077425694,0.7072563234526033,10,0,3,0,10.734660625457764,0.0,0.0010399818420410156,0.0,0.0,11.029399156570435,0
123,fedmedian,fedmedian,False,False,False,22,0.3124799145661525,0.6335392271571585,0.7302011776251227,0.5132381691131338,0.7071548685284885,10,0,3,0,12.215363025665283,0.0,0.0010273456573486328,0.0,0.0,12.51436710357666,0
123,fedmedian,fedmedian,False,False,False,23,0.31158496019953386,0.6342890296763831,0.7310843964671246,0.515324546327721,0.7087440029066512,10,0,3,0,11.638543844223022,0.0,0.001041412353515625,0.0,0.0,11.932949542999268,0
123,fedmedian,fedmedian,False,False,False,24,0.31185652605620257,0.6364142637842419,0.7314278704612365,0.5138549094989262,0.7082226974490343,10,0,3,0,12.258839130401611,0.0,0.0010328292846679688,0.0,0.0,12.55781865119934,0
123,fedmedian,fedmedian,False,False,False,25,0.31253621587727604,0.6228662897022011,0.7371933267909715,0.5199073537289602,0.7152480375844382,10,0,3,0,12.496824264526367,0.0,0.0010373592376708984,0.0,0.0,12.795783519744873,0
123,fedmedian,fedmedian,False,False,False,26,0.312416207248721,0.6275116648126514,0.7342492639842984,0.5167573663765805,0.7116515594858569,10,0,3,0,11.365355491638184,0.0,0.0010294914245605469,0.0,0.0,11.623678207397461,0
123,fedmedian,fedmedian,False,False,False,27,0.3114334189718917,0.6192793452119687,0.7391315014720314,0.5221678103011838,0.7178474597651383,10,0,3,0,9.795537948608398,0.0,0.0010325908660888672,0.0,0.0,10.05241584777832,0
123,fedmedian,fedmedian,False,False,False,28,0.3116066817934474,0.6317578870719034,0.7341020608439647,0.5177027358362387,0.7119769798915339,10,0,3,0,10.122571468353271,0.0,0.0010437965393066406,0.0,0.0,10.383391618728638,0
123,fedmedian,fedmedian,False,False,False,29,0.31360164232145266,0.6283192935003967,0.733783120706575,0.5174808510872593,0.7119233029478247,10,0,3,0,9.891960859298706,0.0,0.0010287761688232422,0.0,0.0,10.326382160186768,0
123,trimmed_mean,trimmed_mean,False,False,False,0,0.36844637995528495,1.1808188725734483,0.6330716388616291,0.40918504757642293,0.5843434579874263,10,0,3,0,10.018831968307495,0.0,0.0005869865417480469,0.0,0.0,10.292594194412231,0
123,trimmed_mean,trimmed_mean,False,False,False,1,0.34277491310628716,0.7761111033910391,0.6671736997055937,0.4352276375623061,0.6218865025987231,10,0,3,0,10.325230836868286,0.0,0.0005738735198974609,0.0,0.0,10.619039058685303,0
123,trimmed_mean,trimmed_mean,False,False,False,2,0.3311600084479727,0.7187699741891369,0.6883218842001962,0.4512364361843939,0.6442244470761201,10,0,3,0,10.455605030059814,0.0,0.0005702972412109375,0.0,0.0,10.717851161956787,0
123,trimmed_mean,trimmed_mean,False,False,False,3,0.3256213438021594,0.696807834374425,0.6961481844946026,0.4570151362805517,0.6518795617465644,10,0,3,0,10.385392427444458,0.0,0.0005764961242675781,0.0,0.0,10.64215874671936,0
123,trimmed_mean,trimmed_mean,False,False,False,4,0.32337524679969754,0.6848607011819378,0.7014965652600589,0.4626681116683541,0.658781291778592,10,0,3,0,10.706129550933838,0.0,0.0005743503570556641,0.0,0.0,10.967323303222656,0
123,trimmed_mean,trimmed_mean,False,False,False,5,0.32247258989109656,0.6706768900653214,0.7083660451422964,0.4739749998758238,0.6699531673240721,10,0,3,0,9.969867944717407,0.0,0.0005700588226318359,0.0,0.0,10.228411674499512,0
123,trimmed_mean,trimmed_mean,False,False,False,6,0.319181908219772,0.6735260054688459,0.7099362119725221,0.47794783963866017,0.673501153932473,10,0,3,0,10.195057392120361,0.0,0.0005733966827392578,0.0,0.0,10.455665111541748,0
123,trimmed_mean,trimmed_mean,False,False,False,7,0.3192163933706322,0.6676576503944585,0.7145976447497546,0.4858297162700314,0.6811199044774865,10,0,3,0,9.908313751220703,0.0,0.0005700588226318359,0.0,0.0,10.166581153869629,0
123,trimmed_mean,trimmed_mean,False,False,False,8,0.3193958779866195,0.6560887929150822,0.7201668302257115,0.493937763233123,0.6892730581905989,10,0,3,0,10.392790794372559,0.0,0.0005705356597900391,0.0,0.0,10.658681631088257,0
123,trimmed_mean,trimmed_mean,False,False,False,9,0.3179657027458458,0.6522475417626618,0.7205593719332679,0.49613962150454377,0.6908929545675021,10,0,3,0,10.006433725357056,0.0,0.0005707740783691406,0.0,0.0,10.445052146911621,0
123,trimmed_mean,trimmed_mean,False,False,False,10,0.3175491681255315,0.6520866626144275,0.7209028459273797,0.49734432637504733,0.6918465044148289,10,0,3,0,10.075732469558716,0.0,0.0005717277526855469,0.0,0.0,10.332157611846924,0
123,trimmed_mean,trimmed_mean,False,False,False,11,0.3181608127684603,0.6535288353078615,0.7200932286555447,0.4961907703544731,0.6907007845059421,10,0,3,0,10.221513032913208,0.0,0.0005741119384765625,0.0,0.0,10.481813907623291,0
123,trimmed_mean,trimmed_mean,False,False,False,12,0.31752473463862485,0.6543299037645095,0.7215161923454367,0.497130279837085,0.6920154125618676,10,0,3,0,9.781704664230347,0.0,0.0005753040313720703,0.0,0.0,10.038147211074829,0
123,trimmed_mean,trimmed_mean,False,False,False,13,0.31635815163361836,0.6503294999980833,0.7242394504416094,0.5009390032925534,0.6958040539650312,10,0,3,0,9.735039949417114,0.0,0.0005698204040527344,0.0,0.0,9.995795965194702,0
123,trimmed_mean,trimmed_mean,False,False,False,14,0.3167755164364022,0.6601766180126426,0.7192590775269873,0.49724384116612,0.6908452342885317,10,0,3,0,9.989504098892212,0.0,0.0005857944488525391,0.0,0.0,10.247150182723999,0
123,trimmed_mean,trimmed_mean,False,False,False,15,0.315562190960182,0.6534196638382452,0.7217615309126595,0.4995045488001663,0.6936269630295678,10,0,3,0,10.006812810897827,0.0,0.0005776882171630859,0.0,0.0,10.269152641296387,0
123,trimmed_mean,trimmed_mean,False,False,False,16,0.3159224753388724,0.6474444208716036,0.7237487733071639,0.5020202885230074,0.6963700476348311,10,0,3,0,10.950843095779419,0.0,0.0005691051483154297,0.0,0.0,11.208689212799072,0
123,trimmed_mean,trimmed_mean,False,False,False,17,0.31576427581387423,0.6343303092679519,0.7260549558390579,0.5047814022588404,0.699567912541083,10,0,3,0,10.91065526008606,0.0,0.0005707740783691406,0.0,0.0,11.186158895492554,0
123,trimmed_mean,trimmed_mean,False,False,False,18,0.3154304527700601,0.6443926331105481,0.7237242394504416,0.5021660330506366,0.6964350035275083,10,0,3,0,11.038200616836548,0.0,0.0005850791931152344,0.0,0.0,11.298320055007935,0
123,trimmed_mean,trimmed_mean,False,False,False,19,0.31557081938895754,0.6436566638291409,0.7254661432777233,0.5037393688145828,0.6985239687765095,10,0,3,0,11.467419624328613,0.0,0.0005757808685302734,0.0,0.0,11.928418159484863,0
123,trimmed_mean,trimmed_mean,False,False,False,20,0.31582866978446356,0.6516305625848143,0.7251226692836114,0.5043654840644931,0.698431412985237,10,0,3,0,10.963746070861816,0.0,0.0005865097045898438,0.0,0.0,11.221548557281494,0
123,trimmed_mean,trimmed_mean,False,False,False,21,0.31642197339806916,0.6482298966127944,0.7266928361138371,0.5053927818828513,0.6998972939860809,10,0,3,0,9.679766654968262,0.0,0.0005717277526855469,0.0,0.0,9.940755128860474,0
123,trimmed_mean,trimmed_mean,False,False,False,22,0.3165271985880683,0.6450738025249747,0.7273307163886162,0.5064516687594223,0.7012735205541223,10,0,3,0,9.997611284255981,0.0,0.0005660057067871094,0.0,0.0,10.2547287940979,0
123,trimmed_mean,trimmed_mean,False,False,False,23,0.3153614458700886,0.6447472943875928,0.7270853778213935,0.5065467428962438,0.7010987518036197,10,0,3,0,10.007222175598145,0.0,0.0005719661712646484,0.0,0.0,10.263914823532104,0
123,trimmed_mean,trimmed_mean,False,False,False,24,0.31556326061448103,0.6530081991358524,0.7278949950932286,0.5060147149633258,0.7011262259532066,10,0,3,0,9.675766706466675,0.0,0.0005686283111572266,0.0,0.0,9.94148588180542,0
123,trimmed_mean,trimmed_mean,False,False,False,25,0.3165806055954961,0.6449852132001733,0.731378802747792,0.508872598596421,0.7049624534087972,10,0,3,0,9.793583393096924,0.0,0.0005745887756347656,0.0,0.0,10.050737142562866,0
123,trimmed_mean,trimmed_mean,False,False,False,26,0.3157181085715266,0.6455607151259852,0.7306427870461236,0.5088370699833304,0.7045545921951709,10,0,3,0,10.554283142089844,0.0,0.0005719661712646484,0.0,0.0,10.814555406570435,0
123,trimmed_mean,trimmed_mean,False,False,False,27,0.31558784632704634,0.6395014589738331,0.7328263002944063,0.510995472130255,0.707293791003725,10,0,3,0,9.91532850265503,0.0,0.0005733966827392578,0.0,0.0,10.173805952072144,0
123,trimmed_mean,trimmed_mean,False,False,False,28,0.31613152887103113,0.6434152050972921,0.7310843964671246,0.5096846136425879,0.7053214633907289,10,0,3,0,10.155378341674805,0.0,0.0005726814270019531,0.0,0.0,10.416240215301514,0
123,trimmed_mean,trimmed_mean,False,False,False,29,0.31603655521597174,0.6451496667085148,0.7304710500490678,0.5084118258546438,0.7045375252989056,10,0,3,0,10.242738962173462,0.0,0.0005640983581542969,0.0,0.0,10.688291311264038,0
123,krum,multi_krum,False,False,False,0,0.36844637995528495,0.7675720469406472,0.6963199214916584,0.4562762834926718,0.651516462686003,10,0,3,0,9.896535634994507,0.0,0.0005667209625244141,0.0,0.0,10.157771587371826,0
123,krum,multi_krum,False,False,False,1,0.33264596538429014,0.6462359142958591,0.7110647693817468,0.47758078678443194,0.6736059515936761,10,0,3,0,10.070754528045654,0.0,0.0005388259887695312,0.0,0.0,10.32999873161316,0
123,krum,multi_krum,False,False,False,2,0.3218744942137519,0.6078533633066464,0.7254906771344455,0.5004190359963312,0.6959566452486832,10,0,3,0,10.302541971206665,0.0,0.0005359649658203125,0.0,0.0,10.563557147979736,0
123,krum,multi_krum,False,False,False,3,0.31571314308542797,0.590010031867659,0.7337340529931305,0.5123424149850295,0.7082074832401215,10,0,3,0,10.541285753250122,0.0,0.0005393028259277344,0.0,0.0,10.799056053161621,0
123,krum,multi_krum,False,False,False,4,0.3127193811920344,0.5820343736343458,0.7390578999018645,0.5196985542464596,0.7155828195770072,10,0,3,0,9.979129552841187,0.0,0.0005357265472412109,0.0,0.0,10.234969139099121,0
123,krum,multi_krum,False,False,False,5,0.3094160056797647,0.609788011545288,0.732630029440628,0.5104400645357767,0.706385456214421,10,0,3,0,10.301119327545166,0.0,0.0005350112915039062,0.0,0.0,10.561211585998535,0
123,krum,multi_krum,False,False,False,6,0.3064920968282244,0.6254396844775918,0.7305446516192345,0.5083243801738418,0.7041057015564648,10,0,3,0,10.280096769332886,0.0,0.0005323886871337891,0.0,0.0,10.537526607513428,0
123,krum,multi_krum,False,False,False,7,0.3065326306590298,0.6201362025866448,0.7351570166830226,0.5137546276986726,0.7098519493426927,10,0,3,0,10.21630573272705,0.0,0.0005538463592529297,0.0,0.0,10.476488828659058,0
123,krum,multi_krum,False,False,False,8,0.3057691742517351,0.6135256369518696,0.7366781157998037,0.5152276938373483,0.7115076433526365,10,0,3,0,9.829470157623291,0.0,0.0005323886871337891,0.0,0.0,10.264276027679443,0
123,krum,multi_krum,False,False,False,9,0.3045356226375336,0.6133452006481347,0.7362610402355251,0.5149851898558984,0.7114824215778162,10,0,3,0,10.098113536834717,0.0,0.0005638599395751953,0.0,0.0,10.358508348464966,0
123,krum,multi_krum,False,False,False,10,0.3034815193467217,0.6142760841137528,0.7375122669283611,0.5163064217816756,0.7134963363947078,10,0,3,0,11.364869117736816,0.0,0.0005574226379394531,0.0,0.0,11.659838676452637,0
123,krum,multi_krum,False,False,False,11,0.30270793758405623,0.6069283916858976,0.7405053974484789,0.5205637858480332,0.7178684666455607,10,0,3,0,12.14063811302185,0.0,0.0005624294281005859,0.0,0.0,12.44012188911438,0
123,krum,multi_krum,False,False,False,12,0.3016339224092891,0.6075271306959756,0.7416094210009814,0.5213023676444073,0.7186372323826945,10,0,3,0,12.501858949661255,0.0,0.0005605220794677734,0.0,0.0,12.796040296554565,0
123,krum,multi_krum,False,False,False,13,0.30029639673703856,0.602723722298784,0.743792934249264,0.5242169027458112,0.7212028559844978,10,0,3,0,12.548505544662476,0.0,0.0005345344543457031,0.0,0.0,12.846559047698975,0
123,krum,multi_krum,False,False,False,14,0.29978104445558407,0.6105346462560473,0.7405299313052012,0.5213805898219989,0.718187227043664,10,0,3,0,12.66913890838623,0.0,0.0005321502685546875,0.0,0.0,12.967127799987793,0
123,krum,multi_krum,False,False,False,15,0.298460696367839,0.604369840163361,0.7441364082433759,0.524966136803655,0.7222589509537677,10,0,3,0,10.62482213973999,0.0,0.0005309581756591797,0.0,0.0,10.88314938545227,0
123,krum,multi_krum,False,False,False,16,0.2982930858663187,0.6040633391585271,0.7450686947988224,0.5256475971101869,0.7229771444922148,10,0,3,0,9.933063507080078,0.0,0.0005357265472412109,0.0,0.0,10.190101861953735,0
123,krum,multi_krum,False,False,False,17,0.29913889303857405,0.5909909803336221,0.7483562315996075,0.5303035912698737,0.7278050708542972,10,0,3,0,10.096474170684814,0.0,0.0005338191986083984,0.0,0.0,10.35717487335205,0
123,krum,multi_krum,False,False,False,18,0.2972561943081089,0.622601845453953,0.7367271835132483,0.5225102687536597,0.7160337919960604,10,0,3,0,10.072550296783447,0.0,0.0005853176116943359,0.0,0.0,10.330469369888306,0
123,krum,multi_krum,False,False,False,19,0.29765003895943803,0.6016598215748915,0.7434494602551521,0.526646933307115,0.7226151796378181,10,0,3,0,9.837462663650513,0.0,0.0005357265472412109,0.0,0.0,10.276171922683716,0
123,krum,multi_krum,False,False,False,20,0.29763605499326173,0.6044564146990865,0.7447006869479882,0.5269479979025988,0.7234274953567766,10,0,3,0,10.017453908920288,0.0,0.0005309581756591797,0.0,0.0,10.275038242340088,0
123,krum,multi_krum,False,False,False,21,0.29732085362697674,0.6389837749806891,0.7395485770363102,0.5251863760102509,0.7190334600740561,10,0,3,0,10.109570026397705,0.0,0.0005321502685546875,0.0,0.0,10.36980676651001,0
123,krum,multi_krum,False,False,False,22,0.2989095730518999,0.6103449169155192,0.7439156035328753,0.5267099746806669,0.7230875619697004,10,0,3,0,9.977712631225586,0.0,0.0005319118499755859,0.0,0.0,10.235634803771973,0
123,krum,multi_krum,False,False,False,23,0.29652683598855584,0.6003363881658642,0.7469087340529932,0.5295737264054913,0.7263858186573872,10,0,3,0,10.078643321990967,0.0,0.0005347728729248047,0.0,0.0,10.339823484420776,0
123,krum,multi_krum,False,False,False,24,0.2964659825481225,0.6420031733788967,0.7389597644749755,0.5257067875671232,0.7190126204914226,10,0,3,0,9.936628818511963,0.0,0.0005397796630859375,0.0,0.0,10.195111513137817,0
123,krum,multi_krum,False,False,False,25,0.29741933120639713,0.5964711549588578,0.7542443572129539,0.5426420269813981,0.7368516047854282,10,0,3,0,9.985196113586426,0.0,0.0005371570587158203,0.0,0.0,10.241914510726929,0
123,krum,multi_krum,False,False,False,26,0.296574078105077,0.6436893496826891,0.751594700686948,0.5423143632357662,0.7353470258242651,10,0,3,0,11.115339517593384,0.0,0.0005412101745605469,0.0,0.0,11.375539302825928,0
123,krum,multi_krum,False,False,False,27,0.29722056962783483,0.5935312527552671,0.751422963689892,0.5360272487082971,0.7323834179020823,10,0,3,0,10.183509111404419,0.0,0.0005464553833007812,0.0,0.0,10.440126895904541,0
123,krum,multi_krum,False,False,False,28,0.296185984327341,0.6383450261977984,0.7422473012757606,0.5322178853591668,0.7245777501320194,10,0,3,0,11.177556991577148,0.0,0.0005409717559814453,0.0,0.0,11.46747374534607,0
123,krum,multi_krum,False,False,False,29,0.29696183700726075,0.6098403556307118,0.7450196270853778,0.5283908482183112,0.7246600102576043,10,0,3,0,10.733097314834595,0.0,0.0005431175231933594,0.0,0.0,11.169408082962036,0
123,bulyan,bulyan,False,False,False,0,0.36844637995528495,0.8188445835281986,0.6927625122669283,0.45235555057747184,0.6469408951357261,10,0,3,0,10.162800788879395,0.0,0.0008711814880371094,0.0,0.0,10.4246084690094,0
123,bulyan,bulyan,False,False,False,1,0.3341033168776387,0.67058590785093,0.7074828263002944,0.4662331928962927,0.6638401404664265,10,0,3,0,10.154274225234985,0.0,0.0008637905120849609,0.0,0.0,10.411309003829956,0
123,bulyan,bulyan,False,False,False,2,0.3234067433047434,0.6389941588936189,0.7174190382728165,0.4855619171050536,0.6817579484199824,10,0,3,0,9.937293529510498,0.0,0.0008482933044433594,0.0,0.0,10.198882102966309,0
123,bulyan,bulyan,False,False,False,3,0.31771463925412397,0.6191462613181581,0.7262512266928361,0.4991946222676462,0.6955623010935135,10,0,3,0,9.961867570877075,0.0,0.0008592605590820312,0.0,0.0,10.219130516052246,0
123,bulyan,bulyan,False,False,False,4,0.3149309335204278,0.6080443939119139,0.73103532875368,0.5062750941341385,0.7026687215432306,10,0,3,0,10.59058928489685,0.0,0.0008661746978759766,0.0,0.0,10.85402226448059,0
123,bulyan,bulyan,False,False,False,5,0.31252153516631437,0.59765749361377,0.735279685966634,0.5130567062345641,0.7090876851930084,10,0,3,0,12.359946250915527,0.0,0.0008602142333984375,0.0,0.0,12.627095699310303,0
123,bulyan,bulyan,False,False,False,6,0.3084410805082535,0.5920031449277688,0.7391315014720314,0.5198414317314327,0.7153265290038554,10,0,3,0,12.184494972229004,0.0,0.0008840560913085938,0.0,0.0,12.483872652053833,0
123,bulyan,bulyan,False,False,False,7,0.30775220843130013,0.5884490143211597,0.7417811579980373,0.5232683504926485,0.7187561584851139,10,0,3,0,13.10191035270691,0.0,0.0008528232574462891,0.0,0.0,13.395869970321655,0
123,bulyan,bulyan,False,False,False,8,0.30666383242748885,0.5809907832721265,0.7451422963689892,0.5280621109879745,0.7234242100425755,10,0,3,0,11.531866073608398,0.0,0.0008645057678222656,0.0,0.0,12.007842779159546,0
123,bulyan,bulyan,False,False,False,9,0.30429400204794976,0.5753336111860491,0.7467860647693817,0.5301243693343723,0.725598440146957,10,0,3,0,11.942162990570068,0.0,0.0008580684661865234,0.0,0.0,12.226310729980469,0
123,bulyan,bulyan,False,False,False,10,0.3026160318121699,0.5699159676474139,0.7494847890088322,0.5335186478870904,0.7291183686132376,10,0,3,0,10.127004861831665,0.0,0.0008559226989746094,0.0,0.0,10.388324975967407,0
123,bulyan,bulyan,False,False,False,11,0.30198460246852277,0.5664428366529111,0.7526987242394504,0.5379832555384214,0.7336517092979558,10,0,3,0,9.9034583568573,0.0,0.0008771419525146484,0.0,0.0,10.161448001861572,0
123,bulyan,bulyan,False,False,False,12,0.30054013484273157,0.5662022808700127,0.7526005888125613,0.5382848853393825,0.7336445649120098,10,0,3,0,10.06493616104126,0.0,0.0008499622344970703,0.0,0.0,10.325962543487549,0
123,bulyan,bulyan,False,False,False,13,0.2985097244068621,0.5641381066259622,0.7536064769381747,0.539834830265729,0.7350472656833974,10,0,3,0,10.141058206558228,0.0,0.0009307861328125,0.0,0.0,10.40015983581543,0
123,bulyan,bulyan,False,False,False,14,0.2981527991617085,0.5679518088508284,0.7526987242394504,0.5376824275069545,0.7333528666031377,10,0,3,0,10.278312921524048,0.0,0.0008606910705566406,0.0,0.0,10.539921283721924,0
123,bulyan,bulyan,False,False,False,15,0.296589419303924,0.5603863103115991,0.755593719332679,0.5420685427888092,0.7375419765356217,10,0,3,0,10.114218473434448,0.0,0.0008680820465087891,0.0,0.0,10.372605323791504,0
123,bulyan,bulyan,False,False,False,16,0.29615517420253756,0.5567773513868817,0.7568204121687929,0.5440604456628682,0.7395067152934797,10,0,3,0,10.245106220245361,0.0,0.0008549690246582031,0.0,0.0,10.506495237350464,0
123,bulyan,bulyan,False,False,False,17,0.2957145458206531,0.5475626787329796,0.7605986261040235,0.5494126677966632,0.744632305856862,10,0,3,0,9.983237743377686,0.0,0.0008873939514160156,0.0,0.0,10.24153733253479,0
123,bulyan,bulyan,False,False,False,18,0.29507783385540476,0.5863274676292053,0.7609666339548578,0.5527249061526571,0.7461169633550127,10,0,3,0,10.060428857803345,0.0,0.000919342041015625,0.0,0.0,10.321864366531372,0
123,bulyan,bulyan,False,False,False,19,0.294998686259423,0.5506172210124337,0.7602306182531894,0.5492776885440432,0.744258908752303,10,0,3,0,10.061394214630127,0.0,0.0008687973022460938,0.0,0.0,10.498671293258667,0
123,bulyan,bulyan,False,False,False,20,0.29424887476381906,0.5544238516346162,0.7599852796859666,0.5489012106754273,0.7438628645197534,10,0,3,0,9.778976440429688,0.0,0.0008563995361328125,0.0,0.0,10.036253929138184,0
123,bulyan,bulyan,False,False,False,21,0.29432015056387845,0.5823075868196647,0.753900883218842,0.5403405278653648,0.735536233729785,10,0,3,0,9.932336568832397,0.0,0.0008807182312011719,0.0,0.0,10.194143772125244,0
123,bulyan,bulyan,False,False,False,22,0.29448149120968764,0.551586637038361,0.7612855740922473,0.54993634676916,0.7456637917843951,10,0,3,0,9.582873344421387,0.0,0.0009164810180664062,0.0,0.0,9.840070724487305,0
123,bulyan,bulyan,False,False,False,23,0.2931965703091957,0.5509725119578592,0.7602551521099117,0.5481038244121985,0.7438614351456243,10,0,3,0,10.172620296478271,0.0,0.0008554458618164062,0.0,0.0,10.434474229812622,0
123,bulyan,bulyan,False,False,False,24,0.29265256628476477,0.5958758428122508,0.7620461236506378,0.5538110275246471,0.747283479867038,10,0,3,0,10.065456628799438,0.0,0.0008757114410400391,0.0,0.0,10.323853254318237,0
123,bulyan,bulyan,False,False,False,25,0.29339317324087666,0.6174054191671714,0.7630520117762513,0.555981256143336,0.7490018234971199,10,0,3,0,9.961342334747314,0.0,0.0008671283721923828,0.0,0.0,10.22233271598816,0
123,bulyan,bulyan,False,False,False,26,0.29382216060934835,0.5456664582347027,0.7609175662414132,0.5500305375818905,0.745260866950114,10,0,3,0,9.771354675292969,0.0,0.0008788108825683594,0.0,0.0,10.02962064743042,0
123,bulyan,bulyan,False,False,False,27,0.29255340375180855,0.5416830210737205,0.7624141315014721,0.5510666382379401,0.7470349324057356,10,0,3,0,10.070862293243408,0.0,0.0008590221405029297,0.0,0.0,10.332210302352905,0
123,bulyan,bulyan,False,False,False,28,0.2915640915717266,0.5742039599058322,0.7528213935230619,0.5404590804936287,0.7353595736463486,10,0,3,0,9.832948684692383,0.0,0.0008571147918701172,0.0,0.0,10.093762874603271,0
123,bulyan,bulyan,False,False,False,29,0.29275136847840105,0.5898415719912963,0.7467124631992149,0.5333428873897937,0.728224001054719,10,0,3,0,12.136408567428589,0.0,0.0008633136749267578,0.0,0.0,12.612920045852661,0
123,foolsgold,foolsgold,False,False,False,0,0.36844637995528495,1.4368867254584765,0.47463199214916585,0.25201992404005696,0.3572685764086895,10,0,3,0,12.738881349563599,0.0,0.0007565021514892578,0.0,0.0,13.035702228546143,0
123,foolsgold,foolsgold,False,False,False,1,0.34834336292556334,1.5759703212210194,0.4230863591756624,0.23056579550564044,0.3272402119976456,10,0,3,0,12.469758987426758,0.0,0.0007054805755615234,0.0,0.0,12.762560606002808,0
123,foolsgold,foolsgold,False,False,False,2,0.35093244925493094,1.565769301125299,0.4850098135426889,0.2552959946608321,0.36149902014527263,10,0,3,0,12.914660930633545,0.0,0.0007181167602539062,0.0,0.0,13.208918333053589,0
123,foolsgold,foolsgold,False,False,False,3,0.35239988413338325,1.8974310787900974,0.3929587831207066,0.20886650213110178,0.2958221113886784,10,0,3,0,12.169888019561768,0.0,0.0007023811340332031,0.0,0.0,12.430934429168701,0
123,foolsgold,foolsgold,False,False,False,4,0.35995445442679846,2.2860279566172412,0.371099116781158,0.18292872226670123,0.2575346998397072,10,0,3,0,9.849138259887695,0.0,0.0007176399230957031,0.0,0.0,10.105662822723389,0
123,foolsgold,foolsgold,False,False,False,5,0.36294649041628635,2.6074594604372394,0.3718351324828263,0.1837681202413459,0.25877332917529683,10,0,3,0,9.75637173652649,0.0,0.0007030963897705078,0.0,0.0,10.01674771308899,0
123,foolsgold,foolsgold,False,False,False,6,0.36791606233067803,3.1832559302931798,0.4159224730127576,0.2226851016043469,0.31526246653578127,10,0,3,0,9.62157392501831,0.0,0.0007011890411376953,0.0,0.0,9.879207611083984,0
123,foolsgold,foolsgold,False,False,False,7,0.36770711338855977,3.132733004554097,0.4179342492639843,0.22382994774332504,0.3168601253070489,10,0,3,0,10.0834219455719,0.0,0.0007119178771972656,0.0,0.0,10.344006776809692,0
123,foolsgold,foolsgold,False,False,False,8,0.3759004572782184,2.4238218867158747,0.5145240431795879,0.2681525889782296,0.37890937637010863,10,0,3,0,10.751008987426758,0.0,0.0007252693176269531,0.0,0.0,11.187986612319946,0
123,foolsgold,foolsgold,False,False,False,9,0.370086242733886,2.4388708801569017,0.5169774288518155,0.2695825508552681,0.3809324341871734,10,0,3,0,9.954086065292358,0.0,0.0007112026214599609,0.0,0.0,10.2163565158844,0
123,foolsgold,foolsgold,False,False,False,10,0.3710712555050836,2.194898083867456,0.5181305201177625,0.27042466201477594,0.38208870234599057,10,0,3,0,9.849046468734741,0.0,0.0007193088531494141,0.0,0.0,10.10880446434021,0
123,foolsgold,foolsgold,False,False,False,11,0.37388970834668606,2.14925582930665,0.5185475956820412,0.27069739916590296,0.38242558096195456,10,0,3,0,9.87452507019043,0.0,0.0007069110870361328,0.0,0.0,10.132911920547485,0
123,foolsgold,foolsgold,False,False,False,12,0.3796840644179472,1.8055616114862534,0.531746810598626,0.2893135913006676,0.40979835870314496,10,0,3,0,9.825700283050537,0.0,0.0007035732269287109,0.0,0.0,10.095219135284424,0
123,foolsgold,foolsgold,False,False,False,13,0.377961496478391,1.7983678306751794,0.5571148184494602,0.32478260098858036,0.4619940985599009,10,0,3,0,9.723533153533936,0.0,0.0007033348083496094,0.0,0.0,9.982361078262329,0
123,foolsgold,foolsgold,False,False,False,14,0.3835863988298624,1.8777037645813528,0.591045142296369,0.36002170404064,0.5138691787078508,10,0,3,0,10.154412031173706,0.0,0.0007159709930419922,0.0,0.0,10.415966272354126,0
123,foolsgold,foolsgold,False,False,False,15,0.3962598073920359,1.9336235398282247,0.6117271835132483,0.3748714082783941,0.5357244584320437,10,0,3,0,9.946990251541138,0.0,0.0007202625274658203,0.0,0.0,10.205074548721313,0
123,foolsgold,foolsgold,False,False,False,16,0.40375220683615015,1.972344341783458,0.6073356231599607,0.3682367982950947,0.5259627517845034,10,0,3,0,10.311158180236816,0.0,0.0007236003875732422,0.0,0.0,10.572339534759521,0
123,foolsgold,foolsgold,False,False,False,17,0.4180649445596213,2.2308324212999877,0.6042443572129539,0.36517103702399656,0.5214320224845209,10,0,3,0,10.140100955963135,0.0,0.000705718994140625,0.0,0.0,10.397931575775146,0
123,foolsgold,foolsgold,False,False,False,18,0.4505808241785886,2.292186972905422,0.6050785083415113,0.36600398812993296,0.5226680433212112,10,0,3,0,10.20498776435852,0.0,0.0007102489471435547,0.0,0.0,10.64357590675354,0
123,foolsgold,foolsgold,False,False,False,19,0.4634507184816375,2.5170262030694155,0.6052502453385672,0.3661078322115938,0.5228267185737041,10,0,3,0,9.919431447982788,0.0,0.0007090568542480469,0.0,0.0,10.17754316329956,0
123,foolsgold,foolsgold,False,False,False,20,0.5043114980015229,2.6560481497303194,0.6053238469087341,0.3660391578172946,0.5227131409309538,10,0,3,0,10.279228210449219,0.0,0.0007102489471435547,0.0,0.0,10.536596536636353,0
123,foolsgold,foolsgold,False,False,False,21,0.5457832398821924,2.728670677656748,0.6055201177625122,0.36627388529868204,0.5230627438608325,10,0,3,0,10.061246871948242,0.0,0.0007035732269287109,0.0,0.0,10.322360038757324,0
